Wikidata_URI15	FICE	College_name	State	Type	Average_salary_full_professors	Average_salary_associate_professors	Average_salary_assistant_professors	rating	Average_compensation_full_professor	Average_compensation_associate_professors	Average_compensation_assistant_professors	Average_compensation_all_ranks	Number_of_full_professors	Number_of_associate_professors	Number_of_assistant_professors	Number_of_instructors	Number_of_faculty_all_ranks	DBpedia_URI	label	label_comp	id	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q3296302	2769	Marymount Manhattan College	NY	IIB	*	407	332.0	382	*	495	407.0	464	4	26	19	0	49	http://dbpedia.org/resource/Marymount_Manhattan_College	medium	medium	589	http://dbpedia.org/resource/Marymount_Manhattan_College	http://yago-knowledge.org/resource/Marymount_Manhattan_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJ4W233VNZ2F6TLBNZUGC5DUMFXF6Q3PNRWGKZ3F
http://www.wikidata.org/entity/Q6818721	2772	Mercy College	NY	IIB	524	399	341.0	416	640	493	423.0	511	53	38	48	6	149	http://dbpedia.org/resource/Mercy_College,_Perth	medium	medium	590	http://dbpedia.org/resource/Mercy_College,_Perth	http://yago-knowledge.org/resource/Mercy_College,_Perth	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFOJRXSX2DN5WGYZLHMUWF6UDFOJ2GQ===
http://www.wikidata.org/entity/Q6896481	2775	Molloy College	NY	IIB	541	435	353.0	381	697	551	463.0	494	16	20	58	22	116	http://dbpedia.org/resource/Molloy_College	medium	medium	591	http://dbpedia.org/resource/Molloy_College	http://yago-knowledge.org/resource/Molloy_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPNRWG66K7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q6804993	2777	Medaille College	NY	IIB	435	371	276.0	349	525	446	322.0	418	11	16	13	2	43	http://dbpedia.org/resource/Medaille_College	low	low	592	http://dbpedia.org/resource/Medaille_College	http://yago-knowledge.org/resource/Medaille_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFMRQWS3DMMVPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q6923424	2778	Mount Saint Mary College	NY	IIB	514	407	349.0	395	633	505	424.0	482	14	8	23	6	51	http://dbpedia.org/resource/Mount_Saint_Mary_College	medium	medium	593	http://dbpedia.org/resource/Mount_Saint_Mary_College	http://yago-knowledge.org/resource/Mount_Saint_Mary_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPOVXHIX2TMFUW45C7JVQXE6K7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q6983313	2779	Nazareth College of Rochester	NY	IIB	513	428	343.0	430	634	533	425.0	532	37	33	35	0	105	http://dbpedia.org/resource/Nazareth_College_(New_York)	medium	medium	594	http://dbpedia.org/resource/Nazareth_College_(New_York)	http://yago-knowledge.org/resource/Nazareth_College_(New_York)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTBPJQXEZLUNBPUG33MNRSWOZK7FBHGK527LFXXE2ZJ
http://www.wikidata.org/entity/Q49210	2785	New York University	NY	I	887	591	507.0	683	1172	785	674.0	905	532	337	252	42	1231	http://dbpedia.org/resource/New_York_University	high	high	595	http://dbpedia.org/resource/New_York_University	http://yago-knowledge.org/resource/New_York_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFO5PVS33SNNPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q3551657	2788	Niagara University	NY	IIA	503	430	376.0	443	612	524	448.0	537	39	43	24	2	108	http://dbpedia.org/resource/Niagara_University	medium	medium	596	http://dbpedia.org/resource/Niagara_University	http://yago-knowledge.org/resource/Niagara_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTJMFTWC4TBL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q556098	2791	Pace University	NY	IIA	685	513	436.0	576	851	643	556.0	720	187	124	77	3	397	http://dbpedia.org/resource/Pace_University	high	high	597	http://dbpedia.org/resource/Pace_University	http://yago-knowledge.org/resource/Pace_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBMNSV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q49211	2803	Rensselaer Polytechnic Institute	NY	I	750	548	475.0	640	922	703	601.0	799	190	118	61	0	369	http://dbpedia.org/resource/Rensselaer_Polytechnic_Institute	high	high	598	http://dbpedia.org/resource/Rensselaer_Polytechnic_Institute	http://yago-knowledge.org/resource/Rensselaer_Polytechnic_Institute	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFNZZXGZLMMFSXEX2QN5WHS5DFMNUG42LDL5EW443UNF2HK5DF
http://www.wikidata.org/entity/Q2140778	2806	Rochester Institute of Technology	NY	IIA	568	476	417.0	466	710	603	527.0	587	182	215	179	13	665	http://dbpedia.org/resource/Rochester_Institute_of_Technology	medium	medium	599	http://dbpedia.org/resource/Rochester_Institute_of_Technology	http://yago-knowledge.org/resource/Rochester_Institute_of_Technology	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTPMNUGK43UMVZF6SLOON2GS5DVORSV633GL5KGKY3INZXWY33HPE======
http://www.wikidata.org/entity/Q1051840	2813	Sarah Lawrence College	NY	IIB	623	478	398.0	541	779	610	495.0	677	39	14	13	0	69	http://dbpedia.org/resource/Sarah_Lawrence_College	high	high	600	http://dbpedia.org/resource/Sarah_Lawrence_College	http://yago-knowledge.org/resource/Sarah_Lawrence_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BOJQWQX2MMF3XEZLOMNSV6Q3PNRWGKZ3F
http://www.wikidata.org/entity/Q7535073	2814	Skidmore College	NY	IIB	642	492	397.0	498	831	639	516.0	646	42	69	48	5	164	http://dbpedia.org/resource/Skidmore_College	medium	high	601	http://dbpedia.org/resource/Skidmore_College	http://yago-knowledge.org/resource/Skidmore_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3LNFSG233SMVPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q768054	2816	Siena College	NY	IIB	515	429	357.0	434	667	567	474.0	570	52	53	49	1	155	http://dbpedia.org/resource/Siena_College	medium	medium	602	http://dbpedia.org/resource/Siena_College	http://yago-knowledge.org/resource/Siena_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3JMVXGCX2DN5WGYZLHMU======
http://www.wikidata.org/entity/Q7587928	2820	St. Francis College	NY	IIB	543	466	350.0	446	689	607	457.0	573	22	14	14	7	57	http://dbpedia.org/resource/St._Francis'_College	medium	medium	603	http://dbpedia.org/resource/St._Francis'_College	http://yago-knowledge.org/resource/St._Francis'_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UFZPUM4TBNZRWS4ZHL5BW63DMMVTWK===
http://www.wikidata.org/entity/Q7588902	2821	St. John Fisher College	NY	IIB	513	427	376.0	432	635	512	451.0	524	29	40	36	1	106	http://dbpedia.org/resource/St._John_Fisher_College	medium	medium	604	http://dbpedia.org/resource/St._John_Fisher_College	http://yago-knowledge.org/resource/St._John_Fisher_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UFZPUU33INZPUM2LTNBSXEX2DN5WGYZLHMU======
http://www.wikidata.org/entity/Q7401511	2825	Saint Joseph's College	NY	IIB	495	398	349.0	372	584	478	419.0	446	12	15	46	8	81	http://dbpedia.org/resource/Saint_Joseph's_College_(Indiana)	medium	medium	605	http://dbpedia.org/resource/Saint_Joseph's_College_(Indiana)	http://yago-knowledge.org/resource/Saint_Joseph's_College_(Indiana)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNFXHIX2KN5ZWK4DIE5ZV6Q3PNRWGKZ3FL4UES3TENFQW4YJJ
http://www.wikidata.org/entity/Q1411093	2829	St. Lawrence University	NY	IIB	627	473	366.0	488	799	613	472.0	627	50	56	40	7	153	http://dbpedia.org/resource/St._Lawrence_University	medium	high	606	http://dbpedia.org/resource/St._Lawrence_University	http://yago-knowledge.org/resource/St._Lawrence_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UFZPUYYLXOJSW4Y3FL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q7591912	2832	St. Thomas Aquinas College	NY	IIB	510	408	374.0	419	617	526	454.0	515	18	16	26	3	63	http://dbpedia.org/resource/St._Thomas_Aquinas_College	medium	medium	607	http://dbpedia.org/resource/St._Thomas_Aquinas_College	http://yago-knowledge.org/resource/St._Thomas_Aquinas_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UFZPVI2DPNVQXGX2BOF2WS3TBONPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q1780816	2835	SUNY at Albany	NY	I	732	526	407.0	576	934	679	524.0	739	260	217	125	0	638	http://dbpedia.org/resource/University_at_Albany,_SUNY	high	high	608	http://dbpedia.org/resource/University_at_Albany,_SUNY	http://yago-knowledge.org/resource/University_at_Albany,_SUNY	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3BORPUC3DCMFXHSLC7KNKU4WI=
http://www.wikidata.org/entity/Q969850	2838	SUNY at Stony Brook	NY	I	755	534	414.0	589	961	688	526.0	751	346	216	183	24	801	http://dbpedia.org/resource/Stony_Brook_University	high	high	609	http://dbpedia.org/resource/Stony_Brook_University	http://yago-knowledge.org/resource/Stony_Brook_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UN5XHSX2COJXW6227KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q4570064	2842	SUNY College at Buffalo	NY	IIA	536	433	359.0	444	693	560	464.0	573	144	157	88	3	424	http://dbpedia.org/resource/Buffalo_State_College	medium	medium	610	http://dbpedia.org/resource/Buffalo_State_College	http://yago-knowledge.org/resource/Buffalo_State_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTVMZTGC3DPL5JXIYLUMVPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q6149540	2845	SUNY College at Geneseo	NY	IIA	541	411	348.0	405	704	536	448.0	525	48	78	79	23	243	http://dbpedia.org/resource/State_University_of_New_York_at_Geneseo	medium	medium	611	http://dbpedia.org/resource/State_University_of_New_York_at_Geneseo	http://yago-knowledge.org/resource/State_University_of_New_York_at_Geneseo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UMF2GKX2VNZUXMZLSONUXI6K7N5TF6TTFO5PVS33SNNPWC5C7I5SW4ZLTMVXQ====
http://www.wikidata.org/entity/Q4146980	2847	SUNY College at Oneonta	NY	IIA	539	428	362.0	440	705	557	467.0	571	93	78	81	1	267	http://dbpedia.org/resource/State_University_of_New_York_at_Oneonta	medium	medium	612	http://dbpedia.org/resource/State_University_of_New_York_at_Oneonta	http://yago-knowledge.org/resource/State_University_of_New_York_at_Oneonta	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UMF2GKX2VNZUXMZLSONUXI6K7N5TF6TTFO5PVS33SNNPWC5C7J5XGK33OORQQ====
http://www.wikidata.org/entity/Q7603628	2850	SUNY College at Potsdam	NY	IIA	531	413	337.0	424	691	539	436.0	552	78	63	52	9	219	http://dbpedia.org/resource/State_University_of_New_York_at_Potsdam	medium	medium	613	http://dbpedia.org/resource/State_University_of_New_York_at_Potsdam	http://yago-knowledge.org/resource/State_University_of_New_York_at_Potsdam	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UMF2GKX2VNZUXMZLSONUXI6K7N5TF6TTFO5PVS33SNNPWC5C7KBXXI43EMFWQ====
http://www.wikidata.org/entity/Q617433	2882	Syracuse University	NY	I	648	475	394.0	526	851	645	528.0	701	371	301	205	10	891	http://dbpedia.org/resource/Syracuse_University	high	high	614	http://dbpedia.org/resource/Syracuse_University	http://yago-knowledge.org/resource/Syracuse_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3ZOJQWG5LTMVPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q1567748	2889	Union College	NY	IIA	638	508	399.0	512	841	677	501.0	667	60	50	54	9	173	http://dbpedia.org/resource/Union_College	high	high	615	http://dbpedia.org/resource/Union_College	http://yago-knowledge.org/resource/Union_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONFXW4X2DN5WGYZLHMU======
http://www.wikidata.org/entity/Q149990	2894	University of Rochester	NY	I	747	520	434.0	611	895	626	520.0	733	252	130	110	7	508	http://dbpedia.org/resource/University_of_Rochester	high	high	616	http://dbpedia.org/resource/University_of_Rochester	http://yago-knowledge.org/resource/University_of_Rochester	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVE33DNBSXG5DFOI======
http://www.wikidata.org/entity/Q2093794	2895	Vassar College	NY	IIB	674	517	408.0	523	879	669	512.0	674	70	60	66	9	212	http://dbpedia.org/resource/Vassar_College	high	high	617	http://dbpedia.org/resource/Vassar_College	http://yago-knowledge.org/resource/Vassar_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTBONZWC4S7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q1605513	2899	Wagner College	NY	IIB	457	366	326.0	368	587	477	438.0	483	20	17	31	4	72	http://dbpedia.org/resource/Wagner_College	medium	medium	618	http://dbpedia.org/resource/Wagner_College	http://yago-knowledge.org/resource/Wagner_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3BM5XGK4S7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q7981631	2901	Wells College	NY	IIB	464	373	318.0	396	568	454	389.0	484	21	10	14	0	46	http://dbpedia.org/resource/Wells_College	medium	medium	619	http://dbpedia.org/resource/Wells_College	http://yago-knowledge.org/resource/Wells_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FNRWHGX2DN5WGYZLHMU======
http://www.wikidata.org/entity/Q1783603	4779	Long Island University	NY	IIA	631	513	408.0	531	825	672	520.0	690	233	175	124	22	561	http://dbpedia.org/resource/Long_Island_University	high	high	620	http://dbpedia.org/resource/Long_Island_University	http://yago-knowledge.org/resource/Long_Island_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDPNZTV6SLTNRQW4ZC7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q1709596	4804	New York Institute of Technology	NY	IIA	569	492	410.0	491	726	642	546.0	639	68	106	43	11	228	http://dbpedia.org/resource/New_York_Institute_of_Technology	medium	high	621	http://dbpedia.org/resource/New_York_Institute_of_Technology	http://yago-knowledge.org/resource/New_York_Institute_of_Technology	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFO5PVS33SNNPUS3TTORUXI5LUMVPW6ZS7KRSWG2DON5WG6Z3Z
http://www.wikidata.org/entity/Q7603624	7109	SUNY College at Old Westbury	NY	IIB	592	480	374.0	466	758	616	485.0	599	36	42	40	8	127	http://dbpedia.org/resource/State_University_of_New_York_at_Old_Westbury	medium	high	622	http://dbpedia.org/resource/State_University_of_New_York_at_Old_Westbury	http://yago-knowledge.org/resource/State_University_of_New_York_at_Old_Westbury	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UMF2GKX2VNZUXMZLSONUXI6K7N5TF6TTFO5PVS33SNNPWC5C7J5WGIX2XMVZXIYTVOJ4Q====
http://www.wikidata.org/entity/Q681025	9554	SUNY at Buffalo	NY	I	762	548	423.0	601	970	704	534.0	767	400	338	218	9	982	http://dbpedia.org/resource/University_at_Buffalo,_The_State_University_of_New_York	high	high	623	http://dbpedia.org/resource/University_at_Buffalo		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3BORPUE5LGMZQWY3Y=
http://www.wikidata.org/entity/Q5374138	10286	SUNY Empire State College	NY	IIB	543	437	361.0	430	706	562	468.0	554	33	47	35	3	132	http://dbpedia.org/resource/Empire_State_College	medium	medium	624	http://dbpedia.org/resource/Empire_State_College	http://yago-knowledge.org/resource/Empire_State_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLNOBUXEZK7KN2GC5DFL5BW63DMMVTWK===
http://www.wikidata.org/entity/Q4796670	3011	Art Academy of Cincinnati	OH	IIB	*	286		304	*	354		371	5	6	5	1	17	http://dbpedia.org/resource/Art_Academy_of_Cincinnati	low	low	625	http://dbpedia.org/resource/Art_Academy_of_Cincinnati	http://yago-knowledge.org/resource/Art_Academy_of_Cincinnati	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLSORPUCY3BMRSW26K7N5TF6Q3JNZRWS3TOMF2GS===
http://www.wikidata.org/entity/Q986122	3012	Ashland University	OH	IIB	484	418	329.0	398	624	530	437.0	515	52	58	58	4	179	http://dbpedia.org/resource/Ashland_University	medium	medium	626	http://dbpedia.org/resource/Ashland_University	http://yago-knowledge.org/resource/Ashland_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLTNBWGC3TEL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q1805202	3014	Baldwin-Wallace College	OH	IIB	530	431	360.0	464	662	552	464.0	587	74	39	35	0	148	http://dbpedia.org/resource/Baldwin%E2%80%93Wallace_College	medium	medium	627	http://dbpedia.org/resource/Baldwin_Wallace_University		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNRSHO2LOL5LWC3DMMFRWKX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q886141	3016	Bluffton College	OH	IIB	368	309	272.0	312	466	389	347.0	399	16	13	19	1	49	http://dbpedia.org/resource/Bluffton_University	low	low	628	http://dbpedia.org/resource/Bluffton_University	http://yago-knowledge.org/resource/Bluffton_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTMOVTGM5DPNZPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q5035685	3023	Capital University	OH	IIA	563	405	334.0	424	704	540	429.0	543	54	36	57	11	158	http://dbpedia.org/resource/Capital_University	medium	medium	629	http://dbpedia.org/resource/Capital_University	http://yago-knowledge.org/resource/Capital_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BOBUXIYLML5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q1100801	3032	Cleveland State University	OH	IIA	611	459	390.0	486	750	575	495.0	606	166	223	128	14	531	http://dbpedia.org/resource/Cleveland_State_University	medium	high	630	http://dbpedia.org/resource/Cleveland_State_University	http://yago-knowledge.org/resource/Cleveland_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3MMV3GK3DBNZSF6U3UMF2GKX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q5146779	3033	College of Mount St. Joseph	OH	IIB	477	412	339.0	360	575	482	401.0	423	10	21	52	17	100	http://dbpedia.org/resource/College_of_Mount_St._Joseph	medium	low	631	http://dbpedia.org/resource/Mount_St._Joseph_University		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPOVXHIX2TOQXF6STPONSXA2C7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q1109093	3037	College of Wooster	OH	IIB	561	411	346.0	449	735	518	429.0	575	52	24	44	2	122	http://dbpedia.org/resource/College_of_Wooster	medium	medium	632	http://dbpedia.org/resource/College_of_Wooster	http://yago-knowledge.org/resource/College_of_Wooster	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRWGKZ3FL5XWMX2XN5XXG5DFOI======
http://www.wikidata.org/entity/Q3551642	3038	Mount Union College	OH	IIB	476	394	325.0	399	609	508	412.0	509	25	21	17	7	70	http://dbpedia.org/resource/University_of_Mount_Union	medium	medium	633	http://dbpedia.org/resource/University_of_Mount_Union	http://yago-knowledge.org/resource/University_of_Mount_Union	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU233VNZ2F6VLONFXW4===
http://www.wikidata.org/entity/Q14716399	3041	Defiance College The	OH	IIB	373	333	277.0	326	438	388	330.0	382	14	18	11	0	46	http://dbpedia.org/resource/Defiance_College	low	low	634	http://dbpedia.org/resource/Defiance_College	http://yago-knowledge.org/resource/Defiance_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDFMZUWC3TDMVPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q4493503	3042	Denison University	OH	IIB	558	414	346.0	445	757	528	439.0	584	58	32	55	0	146	http://dbpedia.org/resource/Denison_University	medium	medium	635	http://dbpedia.org/resource/Denison_University	http://yago-knowledge.org/resource/Denison_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDFNZUXG33OL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q7895390	3045	University of Findlay	OH	IIB	417	370	301.0	330	526	470	369.0	413	18	29	51	7	115	http://dbpedia.org/resource/University_of_Findlay	low	low	636	http://dbpedia.org/resource/University_of_Findlay	http://yago-knowledge.org/resource/University_of_Findlay	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUM2LOMRWGC6I=
http://www.wikidata.org/entity/Q4570194	3046	Franklin University	OH	IIB	*	*		345	*	*		438	0	0	0	0	39	http://dbpedia.org/resource/Franklin_University	low	low	637	http://dbpedia.org/resource/Franklin_University	http://yago-knowledge.org/resource/Franklin_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMFXGW3DJNZPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q5698693	3048	Heidelberg College	OH	IIB	399	334	298.0	331	491	407	349.0	397	17	18	24	8	67	http://dbpedia.org/resource/Heidelberg_University_(Ohio)	low	low	638	http://dbpedia.org/resource/Heidelberg_University_(Ohio)	http://yago-knowledge.org/resource/Heidelberg_University_(Ohio)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDFNFSGK3DCMVZGOX2VNZUXMZLSONUXI6K7FBHWQ2LPFE======
http://www.wikidata.org/entity/Q5769100	3049	Hiram College	OH	IIB	468	367	302.0	373	602	469	379.0	474	28	22	20	11	81	http://dbpedia.org/resource/Hiram_College	medium	medium	639	http://dbpedia.org/resource/Hiram_College	http://yago-knowledge.org/resource/Hiram_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDJOJQW2X2DN5WGYZLHMU======
http://www.wikidata.org/entity/Q1666981	3050	John Carroll University	OH	IIA	587	473	389.0	465	717	586	490.0	576	59	56	74	14	203	http://dbpedia.org/resource/John_Carroll_University	medium	medium	640	http://dbpedia.org/resource/John_Carroll_University	http://yago-knowledge.org/resource/John_Carroll_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STPNBXF6Q3BOJZG63DML5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q1797768	3065	Kenyon College	OH	IIB	608	439	381.0	480	777	552	475.0	608	49	36	38	8	131	http://dbpedia.org/resource/Kenyon_College	medium	high	641	http://dbpedia.org/resource/Kenyon_College	http://yago-knowledge.org/resource/Kenyon_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3FNZ4W63S7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q6689785	3069	Lourdes College	OH	IIB	*	330	283.0	280	*	413	371.0	361	2	8	15	22	47	http://dbpedia.org/resource/Lourdes_University	low	low	642	http://dbpedia.org/resource/Lourdes_University	http://yago-knowledge.org/resource/Lourdes_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDPOVZGIZLTL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q6744502	3072	Malone College	OH	IIB	410	352	306.0	343	515	441	383.0	432	20	18	26	4	70	http://dbpedia.org/resource/Malone_College_(Northern_Ireland)	low	low	643	http://dbpedia.org/resource/Malone_College_(Northern_Ireland)	http://yago-knowledge.org/resource/Malone_College_(Northern_Ireland)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNRXW4ZK7INXWY3DFM5SV6KCON5ZHI2DFOJXF6SLSMVWGC3TEFE======
http://www.wikidata.org/entity/Q6763222	3073	Marietta College	OH	IIB	445	366	298.0	370	569	464	367.0	470	27	18	19	5	69	http://dbpedia.org/resource/Marietta_College	medium	medium	644	http://dbpedia.org/resource/Marietta_College	http://yago-knowledge.org/resource/Marietta_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJUWK5DUMFPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q6942807	3084	Muskingum College	OH	IIB	446	365	290.0	353	574	461	378.0	453	19	19	28	3	69	http://dbpedia.org/resource/Muskingum_University	medium	medium	645	http://dbpedia.org/resource/Muskingum_University	http://yago-knowledge.org/resource/Muskingum_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLVONVWS3THOVWV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q7063387	3085	Notre Dame College of Ohio	OH	IIB	*	294	269.0	290	*	346	318.0	340	5	9	15	0	29	http://dbpedia.org/resource/Notre_Dame_College	low	low	646	http://dbpedia.org/resource/Notre_Dame_College	http://yago-knowledge.org/resource/Notre_Dame_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPORZGKX2EMFWWKX2DN5WGYZLHMU======
