Wikidata_URI15	id	Company	Industry	Country	rating	Sales	Profits	Assets	Rank	DBpedia_URI	label	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q1730802	983	Kobe Steel	Iron & Steel	Japan	3.8	22.5	-0.2	26.0	1136	http://dbpedia.org/resource/Kobe_Steel	low	http://dbpedia.org/resource/Kobe_Steel	http://yago-knowledge.org/resource/Kobe_Steel	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3PMJSV6U3UMVSWY===
http://www.wikidata.org/entity/Q1254149	984	Dr Pepper Snapple Group	Beverages	United States	9.0	6.0	0.6	8.9	1138	http://dbpedia.org/resource/Dr_Pepper_Snapple_Group	low	http://dbpedia.org/resource/Dr_Pepper_Snapple_Group	http://yago-knowledge.org/resource/Dr_Pepper_Snapple_Group	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDSL5IGK4DQMVZF6U3OMFYHA3DFL5DXE33VOA======
http://www.wikidata.org/entity/Q509404	985	Alcatel-Lucent	Communications Equipment	France	3.5	19.1	-1.8	28.2	1138	http://dbpedia.org/resource/Alcatel-Lucent	low	http://dbpedia.org/resource/Alcatel-Lucent	http://yago-knowledge.org/resource/Alcatel-Lucent	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLMMNQXIZLMFVGHKY3FNZ2A====
	986	Cosmo Oil	Oil & Gas Operations	Japan	1.8	37.6	-0.1	20.0	1140	http://dbpedia.org/resource/Cosmo_Oil	low	http://dbpedia.org/resource/Cosmo_Oil_Company		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PONWW6X2PNFWF6Q3PNVYGC3TZ
http://www.wikidata.org/entity/Q226337	987	AMR	Airline	United States	1.3	24.9	-1.9	23.5	1141	http://dbpedia.org/resource/AMR	low	http://dbpedia.org/resource/AMR		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QKNKI======
http://www.wikidata.org/entity/Q406770	988	BPI	Regional Banks	Philippines	9.1	1.4	0.4	23.9	1142	http://dbpedia.org/resource/BPI	low	http://dbpedia.org/resource/BPI		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QSQJE======
http://www.wikidata.org/entity/Q621610	989	Applied Materials	Semiconductors	United States	16.0	8.1	0.0	11.7	1143	http://dbpedia.org/resource/Applied_Materials	medium	http://dbpedia.org/resource/Applied_Materials	http://yago-knowledge.org/resource/Applied_Materials	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLQOBWGSZLEL5GWC5DFOJUWC3DT
	990	Wuliangye Yibin	Beverages	China	14.7	3.0	1.0	5.9	1145	http://dbpedia.org/resource/Wuliangye_Yibin	medium	http://dbpedia.org/resource/Wuliangye	http://yago-knowledge.org/resource/Wuliangye_Yibin	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3VNRUWC3THPFSQ====
	991	Chugoku Electric Power	Electric Utilities	Japan	4.4	14.3	0.0	34.2	1149	http://dbpedia.org/resource/Chugoku_Electric_Power	low	http://dbpedia.org/resource/Chugoku_Electric_Power_Company		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IOVTW623VL5CWYZLDORZGSY27KBXXOZLSL5BW63LQMFXHS===
http://www.wikidata.org/entity/Q1351484	992	Tokyo Electron	Semiconductors	Japan	8.5	7.6	0.4	9.3	1149	http://dbpedia.org/resource/Tokyo_Electron	low	http://dbpedia.org/resource/Tokyo_Electron	http://yago-knowledge.org/resource/Tokyo_Electron	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDPNN4W6X2FNRSWG5DSN5XA====
	993	Shoprite Holdings	Food Retail	South Africa	10.2	10.1	0.4	3.7	1151	http://dbpedia.org/resource/Shoprite_Holdings	medium	http://dbpedia.org/resource/Shoprite_(South_Africa)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3IN5YHE2LUMVPSQU3POV2GQX2BMZZGSY3BFE======
http://www.wikidata.org/entity/Q3567081	994	Weichai Power	Heavy Equipment	China	7.0	7.6	0.5	10.6	1151	http://dbpedia.org/resource/Weichai_Power	low	http://dbpedia.org/resource/Weichai_Power	http://yago-knowledge.org/resource/Weichai_Power	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FNFRWQYLJL5IG653FOI======
	995	OHL Group	Construction Services	Spain	3.5	5.3	1.3	15.2	1153	http://dbpedia.org/resource/OHL_Group	low	http://dbpedia.org/resource/Obrascón_Huarte_Lain		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3COJQXGY6DWNXF6SDVMFZHIZK7JRQWS3Q=
http://www.wikidata.org/entity/Q899395	996	Braskem	Specialized Chemicals	Brazil	5.0	17.3	-0.4	19.6	1156	http://dbpedia.org/resource/Braskem	low	http://dbpedia.org/resource/Braskem	http://yago-knowledge.org/resource/Braskem	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSMFZWWZLN
http://www.wikidata.org/entity/Q796297	997	BM&F Bovespa	Investment Services	Brazil	13.4	1.0	0.5	11.7	1158	http://dbpedia.org/resource/BM&F_Bovespa	medium	http://dbpedia.org/resource/BM&F_Bovespa	http://yago-knowledge.org/resource/BM&F_Bovespa	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QSNEZDF6QTPOZSXG4DB
http://www.wikidata.org/entity/Q1419532	998	First Quantum Minerals	Diversified Metals & Mining	Canada	10.2	3.0	1.8	7.5	1159	http://dbpedia.org/resource/First_Quantum_Minerals	medium	http://dbpedia.org/resource/First_Quantum_Minerals	http://yago-knowledge.org/resource/First_Quantum_Minerals	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTJOJZXIX2ROVQW45DVNVPU22LOMVZGC3DT
http://www.wikidata.org/entity/Q3100500	999	General Growth Properties	Real Estate	United States	18.7	2.5	-0.5	27.3	1160	http://dbpedia.org/resource/General_Growth_Properties	medium	http://dbpedia.org/resource/General_Growth_Properties	http://yago-knowledge.org/resource/General_Growth_Properties	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3FNZSXEYLML5DXE33XORUF6UDSN5YGK4TUNFSXG===
http://www.wikidata.org/entity/Q260833	1000	SanDisk	Computer Storage Devices	United States	13.3	5.1	0.4	10.3	1161	http://dbpedia.org/resource/SanDisk	medium	http://dbpedia.org/resource/SanDisk	http://yago-knowledge.org/resource/SanDisk	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNZCGS43L
http://www.wikidata.org/entity/Q7814064	1001	Tokyu Land	Real Estate	Japan	5.0	6.7	0.4	21.0	1162	http://dbpedia.org/resource/Tokyu_Land	low	http://dbpedia.org/resource/Tokyu_Land	http://yago-knowledge.org/resource/Tokyu_Land	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDPNN4XKX2MMFXGI===
http://www.wikidata.org/entity/Q16983765	1002	Prologis	Real Estate	United States	18.0	2.0	0.0	27.3	1164	http://dbpedia.org/resource/Prologis	medium	http://dbpedia.org/resource/Prologis		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSN5WG6Z3JOM======
http://www.wikidata.org/entity/Q136484	1003	ZTE	Communications Equipment	China	6.5	13.3	-0.4	16.4	1165	http://dbpedia.org/resource/ZTE	low	http://dbpedia.org/resource/ZTE	http://yago-knowledge.org/resource/ZTE	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WSUIU======
	1004	EnCana	Oil & Gas Operations	Canada	15.0	5.2	-2.8	18.7	1166	http://dbpedia.org/resource/EnCana	medium	http://dbpedia.org/resource/Encana		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLOMNQW4YI=
http://www.wikidata.org/entity/Q806194	1005	Banco Popolare	Regional Banks	Italy	2.6	7.8	-2.9	169.9	1166	http://dbpedia.org/resource/Banco_Popolare	low	http://dbpedia.org/resource/Banco_Popolare	http://yago-knowledge.org/resource/Banco_Popolare	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNZRW6X2QN5YG63DBOJSQ====
	1006	Alrosa	Diversified Metals & Mining	Russia	7.7	4.7	0.9	10.0	1168	http://dbpedia.org/resource/Alrosa	low	http://dbpedia.org/resource/ALROSA		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QKMKJHVGQI=
http://www.wikidata.org/entity/Q894585	1007	Boston Scientific	Medical Equipment & Supplies	United States	10.0	7.2	-4.1	17.2	1169	http://dbpedia.org/resource/Boston_Scientific	medium	http://dbpedia.org/resource/Boston_Scientific	http://yago-knowledge.org/resource/Boston_Scientific	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTPON2G63S7KNRWSZLOORUWM2LD
http://www.wikidata.org/entity/Q4743779	1008	American Financial Group	Diversified Insurance	United States	4.2	5.1	0.5	39.2	1170	http://dbpedia.org/resource/American_Financial_Group	low	http://dbpedia.org/resource/American_Financial_Group	http://yago-knowledge.org/resource/American_Financial_Group	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLNMVZGSY3BNZPUM2LOMFXGG2LBNRPUO4TPOVYA====
http://www.wikidata.org/entity/Q253550	1009	Noble	Oil Services & Equipment	Switzerland	9.6	3.5	0.5	14.6	1171	http://dbpedia.org/resource/Noble	low	http://dbpedia.org/resource/Noble		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPMJWGK===
http://www.wikidata.org/entity/Q193136	1010	Prada	Apparel/Accessories	Italy	25.8	3.3	0.6	3.6	1172	http://dbpedia.org/resource/Prada	medium	http://dbpedia.org/resource/Prada	http://yago-knowledge.org/resource/Prada	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSMFSGC===
	1011	Metalurgica Gerdau	Iron & Steel	Brazil	3.8	18.5	0.2	25.0	1173	http://dbpedia.org/resource/Metalurgica_Gerdau	low	http://dbpedia.org/resource/Gerdau		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3FOJSGC5I=
http://www.wikidata.org/entity/Q6954710	1012	NMDC	Diversified Metals & Mining	India	10.6	2.2	1.4	6.9	1174	http://dbpedia.org/resource/NMDC	medium	http://dbpedia.org/resource/NMDC		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TSNIRBQ====
http://www.wikidata.org/entity/Q1783279	1013	Storebrand	Diversified Insurance	Norway	2.0	9.0	0.2	75.6	1175	http://dbpedia.org/resource/Storebrand	low	http://dbpedia.org/resource/Storebrand	http://yago-knowledge.org/resource/Storebrand	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UN5ZGKYTSMFXGI===
	1014	Hebei Iron & Steel	Iron & Steel	China	4.1	21.2	0.2	22.8	1177	http://dbpedia.org/resource/Hebei_Iron_&_Steel	low	http://dbpedia.org/resource/Hebei_Iron_and_Steel		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDFMJSWSX2JOJXW4X3BNZSF6U3UMVSWY===
http://www.wikidata.org/entity/Q7875835	1015	US Airways Group	Airline	United States	2.6	13.8	0.6	9.4	1178	http://dbpedia.org/resource/US_Airways_Group	low	http://dbpedia.org/resource/US_Airways_Group	http://yago-knowledge.org/resource/US_Airways_Group	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VKTL5AWS4TXMF4XGX2HOJXXK4A=
	1016	Regeneron Pharmaceuticals	Biotechs	United States	16.7	1.4	0.8	1.7	1178	http://dbpedia.org/resource/Regeneron_Pharmaceuticals	medium	http://dbpedia.org/resource/Regeneron		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFM5SW4ZLSN5XA====
http://www.wikidata.org/entity/Q547450	1017	Celanese	Diversified Chemicals	United States	7.5	6.4	0.6	9.2	1178	http://dbpedia.org/resource/Celanese	low	http://dbpedia.org/resource/Celanese	http://yago-knowledge.org/resource/Celanese	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3FNRQW4ZLTMU======
http://www.wikidata.org/entity/Q186012	1018	HTC	Communications Equipment	Taiwan	6.6	9.8	0.6	7.1	1182	http://dbpedia.org/resource/HTC	low	http://dbpedia.org/resource/HTC	http://yago-knowledge.org/resource/HTC	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SCUIM======
http://www.wikidata.org/entity/Q1476162	1019	UBI Banca	Regional Banks	Italy	3.7	7.4	0.1	174.8	1183	http://dbpedia.org/resource/UBI_Banca	low	http://dbpedia.org/resource/UBI_Banca	http://yago-knowledge.org/resource/UBI_Banca	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VKCJFPUEYLOMNQQ====
	1020	Adani Enterprises	Trading Companies	India	4.9	7.7	0.4	21.0	1183	http://dbpedia.org/resource/Adani_Enterprises	low	http://dbpedia.org/resource/Adani_Group		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLEMFXGSX2HOJXXK4A=
	1021	Nielsen Holdings	Printing & Publishing	Netherlands	12.9	5.6	0.3	14.6	1186	http://dbpedia.org/resource/Nielsen_Holdings	medium	http://dbpedia.org/resource/Nielsen_N.V.		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTJMVWHGZLOL5HC4VRO
http://www.wikidata.org/entity/Q4856166	1022	Bank of Ningbo	Regional Banks	China	4.9	2.4	0.5	41.3	1187	http://dbpedia.org/resource/Bank_of_Ningbo	low	http://dbpedia.org/resource/Bank_of_Ningbo	http://yago-knowledge.org/resource/Bank_of_Ningbo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNZVV633GL5HGS3THMJXQ====
http://www.wikidata.org/entity/Q560812	1023	PGN	Natural Gas Utilities	Indonesia	13.5	2.6	0.9	3.9	1188	http://dbpedia.org/resource/PGN	medium	http://dbpedia.org/resource/PGN		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UCHJY======
http://www.wikidata.org/entity/Q2743863	1024	Intuitive Surgical	Medical Equipment & Supplies	United States	18.4	2.2	0.7	4.1	1189	http://dbpedia.org/resource/Intuitive_Surgical	medium	http://dbpedia.org/resource/Intuitive_Surgical	http://yago-knowledge.org/resource/Intuitive_Surgical	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOOR2WS5DJOZSV6U3VOJTWSY3BNQ======
http://www.wikidata.org/entity/Q5216192	1025	Dangote Cement	Construction Materials	Nigeria	15.1	1.5	0.8	3.2	1190	http://dbpedia.org/resource/Dangote_Cement	medium	http://dbpedia.org/resource/Dangote_Cement		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNZTW65DFL5BWK3LFNZ2A====
	1026	Greentown China Holdings	Real Estate	China	3.2	5.6	0.8	17.3	1191	http://dbpedia.org/resource/Greentown_China_Holdings	low	http://dbpedia.org/resource/Greentown_China		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3SMVSW45DPO5XF6Q3INFXGC===
http://www.wikidata.org/entity/Q1816543	1027	Fresnillo	Diversified Metals & Mining	Mexico	16.1	2.2	0.7	3.3	1192	http://dbpedia.org/resource/Fresnillo	medium	http://dbpedia.org/resource/Fresnillo	http://yago-knowledge.org/resource/Fresnillo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMVZW42LMNRXQ====
	1028	UPM-Kymmene	Paper & Paper Products	Finland	6.1	13.8	-1.7	16.1	1194	http://dbpedia.org/resource/UPM-Kymmene	low	http://dbpedia.org/resource/UPM_(company)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VKQJVPSQY3PNVYGC3TZFE======
http://www.wikidata.org/entity/Q462984	1029	Ameren	Electric Utilities	United States	8.3	6.8	-1.0	21.8	1195	http://dbpedia.org/resource/Ameren	low	http://dbpedia.org/resource/Ameren	http://yago-knowledge.org/resource/Ameren	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLNMVZGK3Q=
http://www.wikidata.org/entity/Q910368	1030	Clorox	Household/Personal Care	United States	11.0	5.6	0.6	4.5	1196	http://dbpedia.org/resource/Clorox	medium	http://dbpedia.org/resource/Clorox	http://yago-knowledge.org/resource/Clorox	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3MN5ZG66A=
	1031	Guangzhou R&F	Real Estate	China	4.8	4.8	0.9	15.8	1197	http://dbpedia.org/resource/Guangzhou_R&F	low	http://dbpedia.org/resource/Guangzhou_R&F_F.C.		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3VMFXGO6TIN52V6URGIZPUMLSDFY======
http://www.wikidata.org/entity/Q3633485	1032	IDBI Bank	Regional Banks	India	2.1	5.0	0.4	56.9	1197	http://dbpedia.org/resource/IDBI_Bank	low	http://dbpedia.org/resource/IDBI_Bank	http://yago-knowledge.org/resource/IDBI_Bank	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SKEIJEV6QTBNZVQ====
http://www.wikidata.org/entity/Q2105426	1033	Portugal Telecom	Telecommunications services	Portugal	4.7	8.5	0.3	26.5	1201	http://dbpedia.org/resource/Portugal_Telecom	low	http://dbpedia.org/resource/Portugal_Telecom	http://yago-knowledge.org/resource/Portugal_Telecom	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPOJ2HKZ3BNRPVIZLMMVRW63I=
http://www.wikidata.org/entity/Q2742196	1034	Petrofac	Oil Services & Equipment	United Kingdom	8.1	6.5	0.6	5.3	1202	http://dbpedia.org/resource/Petrofac	low	http://dbpedia.org/resource/Petrofac	http://yago-knowledge.org/resource/Petrofac	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDFORZG6ZTBMM======
	1035	GS Holdings	Oil & Gas Operations	South Korea	5.4	8.7	0.4	12.0	1203	http://dbpedia.org/resource/GS_Holdings	low	http://dbpedia.org/resource/GS_Group		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R2TL5DXE33VOA======
http://www.wikidata.org/entity/Q339318	1036	Metso	Other Industrial Equipment	Finland	6.3	9.9	0.5	8.5	1203	http://dbpedia.org/resource/Metso	low	http://dbpedia.org/resource/Metso	http://yago-knowledge.org/resource/Metso	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFORZW6===
http://www.wikidata.org/entity/Q1164386	1037	FMC Technologies	Oil Services & Equipment	United States	12.5	6.2	0.4	5.9	1205	http://dbpedia.org/resource/FMC_Technologies	medium	http://dbpedia.org/resource/FMC_Technologies	http://yago-knowledge.org/resource/FMC_Technologies	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RSNINPVIZLDNBXG63DPM5UWK4Y=
http://www.wikidata.org/entity/Q919646	1038	British Land	Real Estate	United Kingdom	7.5	0.6	0.8	13.0	1206	http://dbpedia.org/resource/British_Land	low	http://dbpedia.org/resource/British_Land	http://yago-knowledge.org/resource/British_Land	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSNF2GS43IL5GGC3TE
	1039	Toppan Printing	Printing & Publishing	Japan	4.6	18.2	0.0	19.1	1207	http://dbpedia.org/resource/Toppan_Printing	low	http://dbpedia.org/resource/Toppan		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDPOBYGC3Q=
	1040	Metro Inc	Food Retail	Canada	6.0	12.1	0.5	5.2	1208	http://dbpedia.org/resource/Metro_Inc	low	http://dbpedia.org/resource/Metro_Inc.		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFORZG6X2JNZRS4===
http://www.wikidata.org/entity/Q4548	1041	Turkish Airlines	Airline	Turkey	4.8	8.3	0.6	10.5	1210	http://dbpedia.org/resource/Turkish_Airlines	low	http://dbpedia.org/resource/Turkish_Airlines	http://yago-knowledge.org/resource/Turkish_Airlines	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDVOJVWS43IL5AWS4TMNFXGK4Y=
http://www.wikidata.org/entity/Q2998228	1042	Cosan	Food Processing	Brazil	5.5	14.1	0.3	12.2	1211	http://dbpedia.org/resource/Cosan	low	http://dbpedia.org/resource/Cosan	http://yago-knowledge.org/resource/Cosan	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PONQW4===
	1043	Mitsui OSK Lines	Other Transportation	Japan	4.2	17.3	-0.3	23.5	1212	http://dbpedia.org/resource/Mitsui_OSK_Lines	low	http://dbpedia.org/resource/Mitsui_O.S.K._Lines		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJORZXK2K7J4XFGLSLFZPUY2LOMVZQ====
http://www.wikidata.org/entity/Q1371852	1044	MBIA	Diversified Insurance	United States	2.3	2.4	1.2	21.7	1213	http://dbpedia.org/resource/MBIA	low	http://dbpedia.org/resource/MBIA	http://yago-knowledge.org/resource/MBIA	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TKCJFAQ====
http://www.wikidata.org/entity/Q324616	1045	Ingram Micro	Electronics	United States	3.0	37.8	0.3	11.5	1214	http://dbpedia.org/resource/Ingram_Micro	low	http://dbpedia.org/resource/Ingram_Micro	http://yago-knowledge.org/resource/Ingram_Micro	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOM5ZGC3K7JVUWG4TP
http://www.wikidata.org/entity/Q825943	1046	BorgWarner	Auto & Truck Parts	United States	9.2	7.2	0.5	6.4	1215	http://dbpedia.org/resource/BorgWarner	low	http://dbpedia.org/resource/BorgWarner	http://yago-knowledge.org/resource/BorgWarner	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTPOJTVOYLSNZSXE===
http://www.wikidata.org/entity/Q1619375	1047	Hindustan Petroleum	Oil & Gas Operations	India	1.9	32.6	0.0	16.8	1217	http://dbpedia.org/resource/Hindustan_Petroleum	low	http://dbpedia.org/resource/Hindustan_Petroleum	http://yago-knowledge.org/resource/Hindustan_Petroleum	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDJNZSHK43UMFXF6UDFORZG63DFOVWQ====
	1048	Qingdao Haier	Household Appliances	China	5.4	12.6	0.5	8.0	1218	http://dbpedia.org/resource/Qingdao_Haier	low	http://dbpedia.org/resource/Haier		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBNFSXE===
http://www.wikidata.org/entity/Q490371	1049	E-mart	Discount Stores	South Korea	5.4	11.3	0.4	11.5	1219	http://dbpedia.org/resource/E-mart	low	http://dbpedia.org/resource/E-mart	http://yago-knowledge.org/resource/E-mart	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RJNNVQXE5A=
	1050	Interpublic Group	Advertising	United States	5.5	7.0	0.4	13.5	1221	http://dbpedia.org/resource/Interpublic_Group	low	http://dbpedia.org/resource/Interpublic_Group_of_Companies		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOORSXE4DVMJWGSY27I5ZG65LQL5XWMX2DN5WXAYLONFSXG===
	1051	Orascom Construction	Construction Services	Egypt	7.0	5.4	0.7	9.8	1222	http://dbpedia.org/resource/Orascom_Construction	low	http://dbpedia.org/resource/Orascom_Construction_Industries		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3SMFZWG33NL5BW63TTORZHKY3UNFXW4X2JNZSHK43UOJUWK4Y=
	1052	Molson Coors Brewing	Beverages	United States	8.8	3.9	0.4	16.2	1223	http://dbpedia.org/resource/Molson_Coors_Brewing	low	http://dbpedia.org/resource/Molson_Coors_Brewing_Company		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPNRZW63S7INXW64TTL5BHEZLXNFXGOX2DN5WXAYLOPE======
http://www.wikidata.org/entity/Q571997	1053	Shinsei Bank	Regional Banks	Japan	6.6	4.5	0.1	104.4	1224	http://dbpedia.org/resource/Shinsei_Bank	low	http://dbpedia.org/resource/Shinsei_Bank	http://yago-knowledge.org/resource/Shinsei_Bank	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3INFXHGZLJL5BGC3TL
http://www.wikidata.org/entity/Q3788539	1054	IHI	Heavy Equipment	Japan	4.5	14.8	0.3	15.7	1225	http://dbpedia.org/resource/IHI	low	http://dbpedia.org/resource/IHI		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SKIJE======
	1055	Research In Motion	Communications Equipment	Canada	7.9	11.1	-0.6	13.2	1226	http://dbpedia.org/resource/Research_In_Motion	low	http://dbpedia.org/resource/BlackBerry_Limited	http://yago-knowledge.org/resource/Research_In_Motion	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTMMFRWWQTFOJZHSX2MNFWWS5DFMQ======
http://www.wikidata.org/entity/Q7968118	1056	Want Want China	Food Processing	China	19.8	3.4	0.6	3.5	1227	http://dbpedia.org/resource/Want_Want_China	medium	http://dbpedia.org/resource/Want_Want_China	http://yago-knowledge.org/resource/Want_Want_China	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3BNZ2F6V3BNZ2F6Q3INFXGC===
	1057	Royal Caribbean Cruises	Hotels & Motels	Liberia	7.4	7.7	0.0	19.8	1228	http://dbpedia.org/resource/Royal_Caribbean_Cruises	low	http://dbpedia.org/resource/Royal_Caribbean_Cruises_Ltd.		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTPPFQWYX2DMFZGSYTCMVQW4X2DOJ2WS43FONPUY5DEFY======
http://www.wikidata.org/entity/Q2961234	1058	Charter Communications	Broadcasting & Cable	United States	9.1	7.5	-0.3	15.6	1229	http://dbpedia.org/resource/Charter_Communications	low	http://dbpedia.org/resource/Charter_Communications	http://yago-knowledge.org/resource/Charter_Communications	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IMFZHIZLSL5BW63LNOVXGSY3BORUW63TT
http://www.wikidata.org/entity/Q688816	1059	Verbund	Electric Utilities	Austria	7.4	4.1	0.5	16.3	1229	http://dbpedia.org/resource/Verbund	low	http://dbpedia.org/resource/Verbund	http://yago-knowledge.org/resource/Verbund	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTFOJRHK3TE
